ID,y
7123,103.33474
7124,94.73426
7127,108.85546
7131,104.67713
7132,92.726524
7133,98.050674
7134,109.11156
7135,91.5509
7136,110.16139
7137,95.01646
7141,95.69382
7144,106.2122
7147,104.77376
7148,97.343735
7150,97.65874
7151,92.695984
7152,105.65918
7154,95.143364
7156,96.0139
7157,106.33044
7159,117.71717
7161,100.71047
7163,97.33928
7164,100.46815
7167,78.360825
7169,102.018776
7170,94.06721
7173,96.10202
7174,107.23855
7177,109.62469
7178,103.62178
7179,97.44438
7180,80.22638
7181,109.72552
7182,92.409645
7184,96.473625
7185,112.8137
7186,92.754684
7187,116.80059
7188,94.841064
7189,108.36778
7191,103.2454
7193,108.31498
7197,97.69087
7199,95.51748
7200,110.45799
7201,91.5509
7204,93.451385
7207,111.77834
7209,110.72268
7210,93.56469
7211,99.06542
7213,95.36633
7214,111.84538
7216,111.42644
7217,94.1814
7220,108.43266
7224,108.976006
7225,93.0617
7226,111.42644
7227,94.904655
7234,112.8137
7236,82.5891
7239,109.389725
7240,92.149315
7242,114.99391
7244,104.91502
7245,89.99106
7247,97.599174
7248,93.80864
7249,117.46416
7250,112.55155
7251,98.97217
7252,109.50433
7253,78.24994
7256,92.919106
7260,96.63526
7261,112.02963
7264,100.91653
7269,111.37833
7270,91.164406
7273,105.48014
7279,93.76162
7281,111.49292
7284,95.04001
7285,112.124725
7286,117.75614
7287,93.05604
7289,96.382355
7292,91.02061
7293,111.677124
7296,98.83226
7297,111.517555
7298,94.59919
7299,113.54092
7301,103.529655
7304,107.1849
7306,108.62568
7308,96.382355
7309,96.97772
7312,91.3262
7313,78.24994
7314,97.02916
7316,93.69699
7319,110.550674
7321,112.11871
7323,98.55156
7324,102.93697
7325,95.52165
7328,95.46136
7330,77.22233
7334,95.65305
7337,112.7376
7338,102.729774
7339,95.57883
7341,92.958855
7342,112.39041
7344,103.67209
7345,103.02378
7347,108.20686
7349,111.49292
7350,94.91219
7353,102.668465
7355,110.71543
7356,94.23911
7357,115.902245
7358,103.19901
7360,95.66891
7363,99.85894
7364,94.28441
7366,105.16118
7368,92.86053
7369,109.110596
7370,96.482445
7373,94.43605
7374,101.27108
7375,98.26011
7377,93.81014
7379,97.86469
7380,119.05286
7382,100.47256
7383,92.410736
7385,108.212975
7386,103.29824
7391,95.075554
7394,94.60068
7396,112.55155
7397,94.57379
7399,99.35908
7400,104.75029
7403,78.57799
7405,111.251495
7408,106.61942
7414,108.852005
7416,97.538025
7417,94.56148
7419,93.8885
7420,104.61766
7421,96.355415
7422,94.20349
7423,96.48858
7425,77.37208
7430,101.335754
7432,95.96005
7433,102.047424
7434,104.348724
7436,109.2588
7437,93.46413
7438,108.02519
7440,101.26734
7441,92.74434
7442,110.50054
7445,94.52158
7446,96.1822
7448,110.40175
7450,96.971375
7451,93.36801
7454,103.277275
7455,102.92238
7457,106.395355
7459,96.18027
7462,93.99709
7464,93.36801
7465,102.38431
7466,95.155785
7467,106.73992
7469,103.01029
7472,96.26326
7473,108.370384
7479,95.65305
7480,107.70186
7484,103.28368
7491,93.59609
7494,99.37761
7495,97.90205
7501,98.2567
7503,92.47134
7504,107.39019
7505,97.55154
7508,111.023346
7509,90.90912
7510,78.24994
7511,111.541405
7515,97.71143
7516,101.41056
7517,95.528725
7518,103.37775
7519,94.12564
7521,97.1662
7522,106.26047
7524,99.26639
7526,105.718506
7527,94.247734
7528,103.86528
7529,92.39032
7534,106.0053
7537,106.938034
7538,97.45202
7540,106.140396
7541,111.023346
7545,114.43229
7551,112.05477
7553,94.792755
7554,101.67081
7555,95.75993
7561,111.41521
7562,95.08328
7564,97.84239
7565,101.104256
7566,93.49647
7567,106.54332
7569,100.99468
7570,95.61669
7571,116.435555
7572,102.50334
7574,99.867744
7578,109.7028
7579,93.96532
7586,93.498245
7587,87.66513
7590,92.755226
7593,108.370384
7594,102.93718
7595,93.49647
7600,96.57328
7601,80.42784
7602,93.97873
7603,112.194244
7604,96.97345
7606,100.0723
7608,111.96773
7613,78.58589
7615,108.98079
7616,109.2588
7617,112.73113
7618,94.247734
7619,107.45913
7622,106.75332
7623,103.670555
7624,97.13728
7625,99.68524
7626,94.30251
7627,103.04688
7628,78.09537
7631,103.601234
7632,106.99417
7633,94.27054
7634,106.48645
7635,93.63834
7636,111.968475
7637,111.968475
7639,92.81948
7640,77.47812
7644,110.45799
7645,94.03598
7648,104.80153
7649,96.53596
7650,109.10138
7652,102.38431
7653,92.16755
7655,94.89598
7659,110.153305
7662,96.540146
7664,100.94665
7666,97.50987
7668,101.66792
7669,107.408295
7670,97.60483
7672,101.62123
7673,109.57817
7678,96.086
7679,78.127304
7680,102.07014
7683,93.903854
7685,117.75614
7688,93.51248
7690,108.91709
7692,94.07483
7693,91.83605
7695,112.7376
7696,98.65776
7698,96.49068
7699,108.94256
7702,92.274826
7703,111.81188
7704,96.53596
7707,111.541405
7713,78.5618
7715,103.625145
7717,109.91231
7718,100.21717
7719,104.02837
7721,106.314156
7722,102.49334
7725,100.925026
7727,100.39153
7730,80.19137
7733,92.16889
7735,102.6286
7740,111.81188
7741,110.031105
7742,91.70039
7744,98.25584
7747,94.596436
7750,77.317154
7752,107.5753
7754,107.19958
7756,104.91476
7757,97.14143
7758,101.76947
7760,102.07014
7761,92.76571
7763,106.34547
7765,93.781845
7767,111.968475
7768,92.594536
7771,92.82889
7773,99.08476
7774,97.93244
7776,97.80224
7779,91.86459
7783,94.05038
7786,97.828545
7787,101.906044
7789,94.386795
7791,92.381035
7793,103.06745
7794,99.82485
7795,93.700325
7799,78.58589
7800,101.67087
7802,102.855316
7805,99.55573
7807,100.73911
7808,94.81232
7811,109.37515
7817,109.15068
7818,106.99417
7819,92.31867
7822,92.99873
7823,112.12884
7825,110.6012
7828,96.90404
7832,96.64818
7833,80.58841
7834,103.68453
7835,96.193924
7837,97.144295
7840,97.53876
7842,96.08296
7843,117.145256
7844,92.45112
7846,92.76571
7850,97.014084
7853,109.716385
7855,112.883835
7858,95.63409
7863,112.222176
7865,110.17857
7866,100.63653
7868,96.06353
7869,109.68056
7871,78.360825
7872,103.05324
7874,100.53333
7877,109.56444
7878,94.37555
7879,104.58714
7881,96.24121
7883,93.177666
7885,97.776535
7886,94.792755
7889,95.22444
7890,106.86004
7891,95.72899
7893,97.5034
7894,103.88606
7896,109.10138
7898,106.259995
7901,94.99484
7902,108.20686
7904,104.69521
7905,96.36885
7906,102.87312
7909,94.5655
7910,105.46884
7913,96.66239
7918,110.07121
7919,91.47437
7923,93.10579
7925,92.30761
7927,91.987206
7930,97.23166
7932,98.9993
7933,95.28353
7935,95.77245
7939,105.80705
7942,99.99542
7943,103.69409
7945,99.18055
7946,92.86053
7948,100.90599
7949,107.43634
7950,92.957886
7951,111.968475
7955,103.92246
7959,95.116554
7960,111.81188
7961,96.769585
7962,104.34289
7964,97.995674
7965,96.29602
7966,110.45799
7967,104.01775
7968,101.201355
7971,110.153885
7974,91.47437
7976,102.0654
7978,109.13144
7982,111.81188
7983,95.393715
7984,103.33591
7986,93.68312
7989,107.43634
7991,108.20686
7992,106.70786
7993,103.75881
7994,110.32278
7995,96.64818
7997,95.402374
7998,103.33591
7999,109.15068
8002,91.01813
8007,99.16874
8009,101.39471
8011,95.111755
8013,102.11166
8015,105.645805
8017,111.18286
8019,117.59286
8023,95.527985
8024,112.39041
8026,109.51362
8027,94.11967
8029,96.905556
8030,103.801155
8031,95.162994
8033,103.046844
8035,99.44319
8036,113.31595
8039,108.2076
8042,89.87377
8044,92.76145
8046,78.55915
8048,113.35614
8049,96.36885
8050,105.33372
8053,97.35778
8054,99.65434
8059,96.351295
8061,94.33841
8062,109.95656
8064,104.529396
8066,104.67103
8067,97.236
8068,95.66095
8070,97.556404
8071,111.79693
8072,97.2209
8076,95.9294
8080,92.23837
8081,109.71489
8084,103.4594
8087,103.091034
8089,91.66117
8090,118.31155
8091,103.34051
8094,114.3033
8100,92.69399
8101,92.97332
8110,96.24027
8111,108.20686
8112,94.83267
8115,103.944176
8116,100.77594
8118,104.529396
8121,118.41136
8125,111.36113
8127,105.71134
8128,97.725876
8129,108.20686
8131,99.63326
8138,97.431175
8139,104.66859
8140,94.60373
8141,99.08476
8142,117.542496
8143,108.49121
8145,109.51362
8146,91.91572
8148,110.10326
8153,111.052826
8154,91.57401
8155,107.71703
8161,96.336426
8162,107.858284
8163,90.90912
8166,110.92635
8168,111.081184
8170,98.35081
8172,108.31498
8173,92.27984
8176,105.35634
8179,100.0864
8181,93.60926
8182,117.70459
8184,111.842636
8190,102.07014
8191,94.65668
8194,103.40067
8196,109.63837
8198,106.36449
8199,110.68509
8201,111.15998
8202,95.08829
8207,95.540596
8208,109.308014
8211,113.9958
8214,110.74677
8217,97.370316
8218,99.5335
8222,94.818565
8229,106.95154
8231,95.26716
8233,95.52139
8236,92.51083
8238,107.40805
8240,100.7243
8243,98.63184
8246,99.30767
8250,96.66804
8254,105.118004
8256,77.06592
8257,99.77641
8258,98.41411
8260,95.859825
8261,104.716286
8263,113.70616
8264,96.10822
8267,104.63431
8268,93.60075
8271,97.055374
8272,109.308014
8275,95.83849
8276,94.95047
8277,107.94339
8278,116.96104
8279,94.10954
8280,109.04718
8281,99.58745
8282,98.99859
8287,111.722725
8288,92.340126
8289,112.91463
8294,101.664154
8296,100.04412
8299,103.71784
8302,103.4219
8308,110.06078
8314,107.57112
8315,103.226364
8316,106.89854
8317,98.395004
8319,106.78566
8320,94.22678
8321,117.6443
8323,93.53145
8325,96.53122
8326,110.50178
8328,109.95296
8330,104.33469
8331,95.37898
8332,107.819534
8334,93.68981
8338,91.66937
8339,94.34571
8341,99.82484
8345,110.12871
8346,96.153564
8347,108.22806
8349,95.34217
8351,97.98645
8352,108.848366
8353,109.95296
8355,108.30848
8358,111.02347
8359,98.115425
8360,95.57041
8361,107.0676
8363,98.82782
8364,96.03077
8365,97.579926
8366,108.95752
8370,104.60902
8372,98.15101
8376,98.48271
8377,107.16634
8379,108.93183
8380,94.411125
8381,108.77852
8386,91.8335
8388,104.26383
8389,93.90576
8391,106.882904
8394,105.118004
8396,108.1327
8398,101.59006
8400,110.90854
8401,95.20514
8404,99.82484
8407,96.51735
8408,115.25301
8409,109.95296
8410,109.592
8411,100.4049
8413,99.14078
8414,106.928925
8416,96.702415
